author,word,character,digit,colon,semicolon,qmark,period,comma,exclamation,@,#
4674,16,94,0,0,0,0,0,1,0,0,0
4905,19,109,1,0,0,0,0,3,1,0,0
2483,14,77,0,0,0,0,0,0,0,1,0
4907,12,64,0,0,0,0,0,1,1,0,0
2481,21,116,0,0,0,0,0,1,0,0,0
8188,10,62,1,0,0,0,0,0,0,1,0
2719,10,59,2,1,0,0,0,0,0,1,0
5148,11,60,0,0,0,0,0,0,0,0,0
5149,13,99,0,0,0,0,0,0,0,0,4
5146,10,53,0,0,0,0,0,0,0,0,0
5147,12,85,0,0,0,0,0,1,0,0,0
5144,10,59,0,0,0,0,0,1,0,0,0
5145,13,69,0,0,0,0,0,3,1,0,0
5142,12,96,0,0,0,1,0,0,9,2,1
5143,13,79,0,0,0,0,0,1,0,0,0
5140,17,98,0,0,0,0,0,4,1,1,0
5141,15,88,0,0,0,0,0,0,0,1,0
120,6,36,0,0,0,0,0,0,0,0,0
121,14,79,0,0,0,0,0,1,0,0,0
122,16,93,0,0,0,0,0,1,0,0,0
124,16,106,4,2,0,0,0,2,0,0,2
126,15,96,0,0,0,0,0,2,0,0,2
127,15,91,0,0,0,0,0,1,0,0,0
128,17,114,1,1,0,0,0,2,0,0,0
129,9,51,0,0,0,0,0,1,0,0,0
7221,7,39,0,0,0,0,0,0,0,0,0
3379,11,59,0,0,0,0,0,0,2,0,0
7956,9,54,0,0,0,0,1,1,0,0,0
3378,13,76,0,0,0,0,0,1,0,0,0
7955,14,79,0,0,0,0,0,3,0,0,0
5425,15,85,0,0,0,0,0,2,0,0,0
7954,17,95,0,0,0,0,0,1,1,0,0
3376,18,105,0,0,0,0,0,1,0,0,0
7953,14,71,0,0,0,0,0,1,0,0,0
3375,9,52,0,0,0,0,0,0,0,0,0
7224,13,74,0,0,0,0,0,2,1,0,0
5426,10,47,0,0,0,0,0,0,0,1,0
7227,10,62,0,1,0,0,0,0,0,0,0
3373,12,68,0,0,0,0,0,0,0,0,0
7950,14,76,0,0,0,0,1,1,0,0,0
3372,9,52,0,0,0,0,0,0,0,0,0
7229,8,45,0,0,0,0,0,0,0,0,0
3371,12,82,0,0,0,0,0,0,0,0,0
9165,11,65,0,1,0,0,0,0,0,0,0
1181,17,96,0,0,0,0,0,0,1,0,0
7247,10,53,0,0,0,0,0,0,1,0,0
7246,7,44,0,0,0,0,0,0,1,0,0
7245,14,82,0,0,0,0,0,1,0,0,0
7244,14,81,0,0,0,0,0,1,0,0,0
7243,9,53,0,0,0,0,0,1,0,0,0
7242,13,77,0,0,0,0,0,1,0,1,0
7241,6,39,0,0,0,0,0,0,0,0,0
7240,14,81,0,0,0,0,0,1,0,0,0
7249,11,61,0,0,0,0,0,1,0,0,0
7248,14,79,0,0,0,0,0,1,0,0,0
6820,5,32,0,0,0,0,0,0,1,0,0
6821,10,54,0,0,0,0,0,0,3,0,0
6823,15,86,0,0,0,0,0,1,0,0,0
6824,18,94,0,0,0,0,0,1,0,0,0
6825,9,53,0,0,0,0,0,1,0,0,0
6826,8,51,1,1,0,0,0,0,0,0,0
6827,12,70,0,0,0,0,0,0,0,0,0
6828,12,68,0,0,0,0,0,1,0,0,0
6829,14,80,0,0,0,0,0,0,0,0,0
1902,14,83,0,0,0,0,0,1,0,0,0
8816,13,68,0,0,0,0,0,1,0,0,0
8815,10,54,0,0,0,0,0,1,0,0,0
8814,10,55,0,0,0,0,0,0,0,1,0
8813,13,81,0,0,0,0,0,0,0,0,0
8812,12,67,0,0,0,0,0,0,1,1,0
8811,8,43,0,0,0,0,0,0,0,0,0
8810,21,119,2,1,0,0,0,1,0,0,0
8819,11,70,0,0,0,0,0,1,0,0,0
8818,10,58,0,0,0,0,0,0,1,0,0
8219,10,53,0,0,0,0,0,2,1,0,0
8170,8,49,0,0,0,0,0,0,0,0,0
8749,16,107,0,0,0,0,0,2,0,1,0
8748,15,88,0,0,0,1,0,1,0,1,0
8747,11,60,0,0,0,0,0,1,0,0,0
8746,13,74,0,0,0,0,0,0,1,1,0
8745,10,59,0,0,0,0,0,0,0,0,0
8744,7,44,2,0,0,0,0,0,0,0,0
8215,13,79,1,0,0,0,0,0,0,0,0
8214,6,36,0,0,0,0,0,1,0,0,0
8741,11,62,0,0,0,0,0,1,1,1,0
8216,12,71,0,0,0,0,0,5,0,0,1
7650,18,114,2,1,0,0,0,3,0,0,0
7651,7,37,0,0,0,0,0,0,0,0,0
7652,10,59,0,0,0,0,0,0,0,0,0
8173,13,76,0,0,0,0,0,0,1,0,0
7654,5,32,0,0,0,0,0,0,0,0,0
7656,10,53,0,0,0,0,0,0,0,0,0
7657,5,36,0,0,0,0,0,0,0,0,0
7658,10,58,0,0,0,0,0,1,0,0,0
7659,16,88,0,0,0,0,0,1,1,0,0
3391,13,77,0,0,0,0,0,2,1,0,0
8175,11,59,0,0,0,0,0,1,0,0,0
8176,15,88,0,0,0,0,0,0,0,0,0
8177,15,81,0,0,0,0,0,1,0,1,0
9562,17,97,0,0,0,0,0,1,0,2,0
9563,12,83,0,1,0,0,0,0,0,0,0
4247,14,80,0,0,0,0,0,1,0,0,0
3390,11,63,0,0,0,0,0,0,0,0,0
9869,12,64,0,0,0,0,0,0,0,0,0
9868,18,104,0,0,0,0,0,1,0,0,0
9569,15,83,0,0,0,0,0,0,0,0,0
9861,12,68,1,0,0,0,0,0,0,0,0
9860,15,91,1,0,0,0,0,1,0,0,0
9863,11,60,0,0,0,0,0,1,0,0,0
9862,13,74,0,0,0,0,0,1,0,0,0
9865,13,84,0,0,0,0,0,2,0,0,0
9864,10,55,0,0,0,0,0,0,1,1,0
9867,16,84,0,0,0,0,0,1,0,0,0
1519,13,81,1,0,0,0,0,1,0,0,0
1518,13,70,0,0,0,0,0,1,0,0,0
1515,10,58,0,0,0,0,0,4,0,0,0
1514,9,53,0,0,0,0,0,1,0,0,0
1517,11,65,0,0,0,4,0,1,0,0,0
1516,13,71,0,0,0,0,0,0,0,0,0
1511,17,106,0,0,0,0,0,2,0,0,0
1510,9,59,3,0,0,0,2,0,0,1,0
1513,13,75,0,0,0,0,0,0,0,0,0
1512,17,91,0,0,0,0,0,1,0,1,0
3395,7,38,0,0,0,0,0,1,0,0,0
8899,18,100,0,0,0,0,0,1,0,0,0
3394,4,21,0,0,0,0,0,0,0,0,0
1996,13,76,0,0,0,0,0,1,0,0,0
2544,3,16,0,0,0,0,0,0,0,0,0
263,19,116,2,0,0,0,0,1,1,0,0
262,9,60,1,0,1,0,0,0,0,0,0
261,8,52,0,0,0,0,0,0,0,0,0
260,13,78,0,0,0,0,0,1,0,0,0
267,9,45,0,0,0,0,0,0,0,0,0
266,12,67,0,0,0,0,0,0,0,0,0
265,9,54,0,0,0,0,0,0,0,0,0
264,18,107,0,0,0,0,0,1,0,0,0
269,15,97,0,0,0,0,0,1,0,0,1
268,16,93,0,0,0,0,1,1,0,0,0
8874,11,58,0,0,0,0,0,0,0,0,0
6011,10,54,0,0,0,0,0,0,0,0,0
6010,13,69,0,0,0,0,0,1,0,0,0
6013,11,66,0,0,0,0,0,2,0,0,0
6012,8,43,0,0,0,0,0,0,0,0,0
6015,16,85,0,0,0,0,0,1,0,0,0
6014,15,85,0,0,0,0,0,1,0,0,0
6017,10,55,0,0,0,0,0,1,0,0,0
6016,14,85,0,0,0,0,0,1,0,1,0
6019,16,110,1,1,0,0,0,2,0,0,0
6018,12,61,3,0,0,0,0,0,0,0,0
5470,10,57,0,0,0,0,0,0,0,0,0
9263,18,99,1,0,0,0,0,2,0,0,0
9262,11,65,0,0,0,0,0,2,0,1,0
9261,10,59,0,0,0,0,0,2,0,0,0
9260,14,88,0,0,0,0,0,0,0,0,1
9267,12,74,0,0,0,0,0,1,0,0,0
9266,13,70,0,0,0,0,0,1,0,0,0
9265,14,84,0,0,0,0,0,1,0,1,0
982,9,53,0,0,0,0,0,1,0,0,0
983,15,88,0,0,0,0,0,1,0,0,0
9269,10,73,4,0,0,0,0,1,0,0,1
9268,17,103,0,0,0,0,0,1,0,0,0
986,11,67,0,0,0,1,0,0,0,1,0
987,9,52,0,0,0,0,0,0,0,0,0
984,10,62,0,0,0,0,0,0,0,0,0
985,15,93,1,0,0,0,0,1,0,0,0
9089,14,86,2,0,0,0,0,1,0,0,0
9088,12,72,0,0,0,0,0,0,0,0,0
9087,16,103,0,0,0,0,0,2,0,0,0
9086,24,135,0,0,0,0,0,1,0,0,0
9084,17,105,0,0,0,0,0,1,0,0,0
9083,21,115,0,0,0,0,0,2,0,0,0
9082,5,35,0,0,0,0,0,0,0,0,0
9081,22,118,1,0,0,0,0,1,0,0,0
9080,12,72,0,0,0,0,0,0,0,0,0
1389,11,61,0,0,0,0,0,0,0,0,0
3508,10,56,0,0,0,0,0,1,0,0,0
3509,12,67,0,0,0,0,0,1,0,0,0
5088,19,107,0,0,0,0,0,1,1,0,0
3500,9,57,0,0,0,0,0,0,0,0,0
5082,13,78,0,0,0,0,0,2,0,0,0
5081,17,108,1,1,0,0,0,0,0,1,0
5080,18,100,1,0,0,0,0,1,0,0,0
3504,16,105,1,1,0,0,0,2,0,0,0
5086,10,60,0,0,0,0,0,1,0,0,0
5085,13,70,0,0,0,0,0,0,0,0,0
3507,9,54,0,0,0,0,0,1,0,0,0
2671,11,60,0,0,0,0,0,0,1,0,0
2670,17,92,2,0,0,0,0,0,0,0,0
2673,13,76,1,0,0,0,0,1,1,0,0
2672,15,95,1,0,0,0,0,0,0,0,0
2675,13,78,0,0,0,0,0,3,1,0,0
2674,15,85,0,0,0,0,0,1,0,0,0
2677,10,61,0,0,0,0,0,0,0,0,0
2676,14,80,0,0,0,0,0,2,0,0,0
2679,14,85,1,0,0,0,0,1,0,0,0
2678,15,88,0,0,0,0,0,0,1,1,0
2929,13,76,0,0,0,0,0,0,0,1,0
2928,8,47,0,0,0,0,0,0,1,0,0
2921,10,56,0,0,0,0,0,0,0,0,0
2920,11,60,0,0,0,0,0,2,0,0,0
2923,15,86,0,0,0,0,0,2,0,1,0
2922,11,69,0,0,0,0,0,1,0,0,0
2925,10,69,0,0,0,0,0,0,0,0,0
2924,14,92,0,1,0,1,0,0,0,0,0
2927,9,49,0,0,0,0,0,1,0,0,0
2926,8,57,0,0,0,0,0,1,0,0,0
5331,15,81,0,0,0,0,0,2,0,0,0
5330,9,60,0,0,0,0,0,0,0,0,0
5333,16,90,0,0,0,0,0,0,0,0,0
5332,9,55,0,0,0,0,0,1,0,0,0
5335,18,112,2,1,0,0,0,2,0,0,0
5334,10,59,0,0,0,0,0,1,0,0,0
5337,10,61,0,0,0,0,0,0,0,0,0
5336,9,59,0,0,0,0,0,0,0,0,0
5339,16,84,0,0,0,0,0,0,1,0,0
5338,10,60,0,0,0,0,0,0,0,1,0
3179,13,75,0,0,0,0,0,1,0,0,0
3178,11,65,0,0,0,0,0,0,0,0,0
2037,12,79,0,0,0,0,0,2,0,0,0
2366,10,51,0,0,0,0,0,0,0,0,0
3171,8,51,0,0,0,0,0,0,0,0,0
3170,6,35,0,0,0,0,0,1,0,0,0
3173,15,84,0,0,0,0,0,1,1,0,0
3172,12,65,0,0,0,0,0,1,0,0,0
3175,18,94,0,0,0,0,1,1,0,0,0
3174,17,92,1,0,0,0,0,1,0,0,0
3177,18,103,0,0,0,0,0,2,0,0,0
3176,16,92,0,0,0,0,0,1,0,0,0
726,20,114,2,0,0,0,1,1,0,0,0
727,19,106,0,0,0,0,1,1,0,0,0
724,12,74,0,0,0,0,0,1,0,0,0
725,16,99,1,0,0,0,0,1,0,0,1
722,16,83,0,0,0,0,0,1,0,0,0
720,14,77,0,0,0,0,0,1,0,0,0
721,10,73,0,0,0,0,0,1,0,0,0
728,12,66,0,0,0,0,0,0,1,0,0
729,13,87,0,1,0,0,0,0,0,1,0
1164,14,79,0,0,0,0,0,1,0,0,0
1165,14,86,0,0,0,0,0,0,0,0,0
1166,11,65,0,0,0,0,0,2,1,1,0
1167,19,109,0,0,0,0,1,0,0,0,0
1160,18,99,1,0,0,0,0,2,0,1,0
1161,15,89,0,0,0,0,0,1,0,1,0
1162,16,85,1,0,0,0,0,1,0,0,0
1163,9,51,0,0,0,0,0,0,0,0,1
1168,17,107,0,0,0,0,0,0,1,0,0
1169,9,51,0,0,0,0,0,1,0,0,0
472,8,46,0,0,0,0,0,2,0,0,0
3196,12,69,1,0,0,0,0,0,0,0,0
3195,15,86,0,0,0,0,0,0,0,1,0
3214,11,66,1,0,0,0,0,0,0,0,0
1365,12,76,0,0,0,0,0,3,1,0,0
3193,16,95,1,0,0,0,0,0,0,0,0
2785,10,52,0,0,0,0,0,0,0,0,0
3192,14,82,0,0,0,0,0,0,1,0,0
1713,10,54,0,0,0,0,0,3,0,0,0
3191,13,80,0,0,0,0,0,1,0,0,0
9385,11,66,0,0,0,0,0,1,1,0,0
2033,13,71,0,0,0,0,0,2,1,0,0
9235,11,60,0,0,0,0,0,1,0,0,0
9386,16,87,0,0,0,0,0,1,0,0,0
8552,12,66,0,0,0,0,0,3,0,0,0
8553,20,117,1,0,0,0,0,0,0,0,1
8550,20,139,2,0,0,0,0,4,0,0,0
8551,10,58,0,0,0,0,0,4,1,0,0
8008,11,65,0,0,0,0,0,0,0,0,0
8557,13,73,0,0,0,0,0,1,0,1,0
8554,6,32,0,0,0,0,0,0,0,0,0
8555,9,46,0,0,0,0,0,1,0,0,0
8004,11,64,1,0,0,0,0,0,0,0,1
1717,11,67,0,0,0,0,0,0,0,0,0
8006,13,86,0,0,0,0,0,0,0,0,0
8007,12,68,0,0,0,0,0,0,0,0,0
8000,13,64,0,0,0,0,0,0,0,0,0
8001,16,89,0,0,0,0,0,1,0,0,0
8002,12,62,0,0,0,0,0,1,0,0,0
8003,14,82,0,0,0,0,0,2,1,0,0
791,8,51,0,0,0,0,0,1,0,0,0
2032,14,87,4,0,0,0,0,0,0,0,0
9383,10,55,0,0,0,0,0,1,0,0,0
7469,23,120,1,0,0,0,0,3,0,0,0
7468,8,53,0,0,0,0,0,0,0,0,0
7463,15,95,1,0,0,0,0,0,0,0,0
7462,9,53,0,0,0,0,0,0,0,0,0
7461,4,21,0,0,0,0,0,0,0,0,0
1369,14,81,0,0,0,0,0,1,0,1,0
7467,9,52,0,0,0,0,0,0,1,0,0
7466,9,54,0,0,0,0,0,0,0,0,0
7465,14,87,0,0,0,0,0,1,0,0,0
5259,13,77,1,0,0,0,0,0,0,0,0
9389,14,78,0,0,0,0,0,1,0,0,0
3724,6,34,0,0,0,0,0,0,0,0,0
1868,12,77,0,0,0,0,0,1,0,0,0
4931,17,105,1,0,0,0,0,1,0,0,0
4684,17,87,0,0,0,0,0,1,0,0,0
4685,13,80,0,0,0,0,0,2,0,0,0
4934,10,63,0,0,0,0,0,0,0,0,0
4683,15,85,0,0,0,0,0,1,0,0,0
4732,15,81,0,0,0,0,0,0,2,0,0
4733,11,63,0,0,0,1,0,1,0,0,0
4731,11,72,1,0,0,0,0,1,0,0,0
4736,14,74,0,0,0,0,0,0,0,0,0
4737,13,76,0,0,0,0,0,1,0,0,0
4734,18,106,1,0,0,0,0,1,0,0,0
4735,13,76,0,0,0,0,0,2,1,0,0
2316,12,73,0,0,0,0,0,3,2,0,0
2317,14,78,0,0,0,0,0,0,0,0,0
4738,9,61,0,0,0,0,0,0,0,0,0
4937,17,102,0,0,0,0,0,0,0,0,0
2312,16,93,0,0,0,0,0,1,0,0,0
2313,14,78,0,0,0,0,0,1,0,0,0
2310,14,87,0,0,0,0,0,0,0,0,0
2311,9,58,0,0,0,0,0,1,0,1,0
5854,16,104,1,0,0,0,0,2,1,0,0
5855,18,102,2,0,0,0,0,1,0,0,0
5857,16,96,0,1,0,0,0,1,0,3,0
5850,11,63,0,0,0,0,0,0,0,0,0
5851,12,66,0,0,0,0,0,1,1,1,0
5852,13,78,0,0,0,0,0,1,0,0,0
5853,16,96,1,0,0,0,0,1,2,0,0
5858,14,79,0,0,0,0,0,1,0,0,0
5859,9,54,0,0,0,0,0,0,2,1,0
3773,12,68,0,0,0,0,0,1,0,0,0
3772,10,65,1,0,0,0,0,1,0,0,0
3771,20,119,1,0,0,0,0,1,0,0,0
3777,9,52,0,0,0,0,0,1,0,0,0
3776,18,110,0,1,0,0,0,1,0,0,0
3775,19,99,0,0,0,0,0,2,0,0,0
3774,8,41,0,0,0,0,0,0,1,0,0
3779,10,67,0,0,0,0,0,0,0,0,0
4655,9,55,0,0,0,0,0,3,0,0,0
4654,7,40,0,0,0,0,0,0,1,0,0
4657,7,64,0,0,0,0,0,2,0,0,0
4656,8,52,0,0,0,0,0,0,0,0,0
4651,14,89,0,0,0,0,0,1,0,0,0
4650,16,114,0,1,0,0,2,2,0,0,0
4653,9,51,0,0,0,0,0,1,0,0,0
4652,13,72,0,0,0,0,0,0,0,0,0
4658,7,37,0,0,0,0,0,0,0,0,0
7889,10,61,0,0,0,0,0,0,0,0,0
7888,9,76,0,0,0,0,0,1,0,0,0
7881,13,86,0,0,0,0,0,0,0,0,0
7880,11,67,0,0,0,0,0,1,1,0,0
7883,16,96,0,0,0,0,0,0,0,0,0
7882,9,65,0,0,0,0,0,0,0,0,5
7885,12,67,0,0,0,0,0,2,1,0,0
7884,14,81,0,0,0,0,0,1,0,0,0
7887,12,65,0,0,0,0,0,1,1,0,0
7886,8,54,0,0,0,0,0,3,0,0,0
1130,10,55,0,0,0,0,0,2,0,0,0
7035,13,73,0,0,0,0,0,1,0,0,0
109,13,80,0,0,0,0,0,0,0,1,0
102,7,45,0,0,0,0,0,3,0,0,0
103,14,91,0,0,0,0,0,1,0,1,0
100,15,93,0,0,0,0,0,1,1,2,0
101,12,62,0,0,0,0,0,0,0,0,0
106,12,68,0,0,0,0,0,0,0,0,0
107,16,89,0,0,0,0,0,5,0,0,0
104,11,61,0,0,0,0,0,1,0,0,0
105,15,84,0,0,0,0,0,2,0,0,0
10000,11,63,0,0,0,0,0,0,0,0,0
7517,8,57,0,0,0,0,0,0,0,0,0
7269,20,109,0,0,0,0,0,1,0,1,0
345,18,101,0,0,0,0,0,2,2,0,0
7265,10,58,0,0,0,0,0,0,0,0,0
7264,10,68,1,0,0,0,0,1,0,0,0
7267,15,79,0,0,0,0,0,1,0,0,0
7266,9,56,0,0,0,0,0,0,0,0,0
7261,11,65,1,0,0,0,0,1,0,0,0
346,10,64,0,0,0,0,0,1,0,1,0
7263,14,82,0,0,0,0,0,1,0,1,0
7262,13,74,0,0,0,0,0,0,1,0,0
6204,15,86,0,0,0,0,0,1,0,0,0
6205,17,91,0,0,0,0,0,1,0,1,0
6206,12,75,0,0,0,0,0,1,0,0,0
6207,9,55,0,0,0,0,0,3,0,0,0
6200,11,65,0,0,0,0,0,1,0,0,0
6201,18,112,1,0,0,0,0,3,0,0,0
6202,9,47,0,0,0,0,0,1,0,0,0
6203,14,79,0,0,0,0,0,0,0,0,0
340,11,67,0,0,0,0,0,1,0,0,0
6208,11,63,0,0,0,0,0,0,1,0,0
6209,12,59,0,0,0,0,0,0,1,0,0
341,15,79,0,0,0,0,0,2,0,0,0
7511,11,59,0,0,0,0,0,0,0,1,0
6808,12,70,0,0,0,0,0,2,0,0,0
6809,13,72,0,0,0,0,0,1,0,0,0
6806,19,104,1,0,0,0,0,2,0,0,0
6807,17,104,2,0,0,0,0,1,0,1,0
6804,19,117,0,0,0,0,0,1,0,0,0
6805,18,115,2,1,0,0,0,3,0,0,0
6802,14,86,0,1,0,0,0,1,0,1,0
6803,8,50,0,0,0,0,0,0,0,0,0
6800,16,92,0,0,0,0,0,1,0,0,0
6801,17,99,0,0,0,0,0,0,0,0,0
9744,16,95,0,0,0,0,0,0,0,0,0
9745,8,51,0,0,0,0,0,0,0,0,0
9746,15,86,0,0,0,0,0,0,0,0,0
9747,11,68,0,0,0,0,0,0,0,0,0
9740,14,82,0,0,0,0,0,1,0,0,0
9741,13,74,0,0,0,0,0,0,0,0,0
9742,11,74,1,0,0,0,0,0,0,1,0
9743,12,70,1,0,0,0,0,0,0,0,0
9748,19,109,1,1,0,0,0,2,0,0,0
9749,7,43,0,0,0,0,0,0,0,0,0
8839,13,81,0,0,0,0,0,0,0,1,1
8838,8,51,0,0,0,0,0,1,0,0,0
8835,15,86,3,1,0,0,1,1,0,0,0
8834,14,86,0,0,0,0,0,1,0,1,0
8837,11,63,0,0,0,0,0,0,0,0,0
8836,14,77,1,0,0,0,0,1,0,0,0
8831,10,63,0,0,0,0,0,0,0,0,0
8830,19,109,1,0,0,0,0,1,0,1,0
8833,15,82,1,0,0,0,0,0,0,0,0
8832,10,54,0,0,0,0,0,2,0,0,0
9595,13,72,0,0,0,0,0,1,0,0,0
7679,21,124,0,0,0,0,0,2,0,0,0
7676,11,68,0,0,0,0,0,2,0,0,1
7677,10,54,0,0,0,0,0,1,0,0,0
7674,13,75,0,0,0,0,0,0,0,0,0
7675,16,90,0,0,0,0,0,1,0,0,1
7672,17,104,0,0,0,0,1,1,0,1,0
7673,11,61,0,0,0,0,0,0,0,0,0
7670,12,65,0,0,0,0,0,0,0,0,0
7671,12,69,0,0,0,0,0,0,0,0,0
9596,13,75,0,0,0,0,0,1,0,0,0
9223,10,56,0,0,0,1,0,3,0,0,0
9221,15,83,0,0,0,0,0,1,0,0,0
1759,12,80,1,0,0,0,0,0,0,0,0
1758,14,103,0,0,0,0,0,1,0,0,1
1757,12,65,0,0,0,0,0,1,1,0,0
1756,14,110,0,0,0,0,0,5,0,0,0
1755,15,84,0,0,0,0,0,1,0,0,0
9220,10,58,0,0,0,0,0,1,0,0,0
1753,8,58,0,0,0,0,0,1,0,0,0
1752,10,52,0,0,0,0,0,0,0,0,0
1751,5,30,0,0,0,0,0,0,0,0,0
1750,13,70,0,0,0,0,0,0,0,0,0
1285,10,56,0,0,0,0,0,0,0,0,0
1284,17,113,0,0,0,0,0,1,0,0,0
1287,13,66,0,0,0,0,0,0,0,0,0
1286,11,67,0,0,0,0,0,1,0,0,0
1281,5,35,0,0,0,0,0,2,1,0,0
1280,12,71,0,0,0,0,0,1,0,0,0
1282,19,106,0,0,0,0,0,2,0,1,0
1289,12,74,0,0,0,0,0,0,0,0,0
1288,19,100,1,0,0,0,0,2,0,0,0
8765,16,90,3,0,0,0,0,2,0,0,0
8764,15,78,0,0,0,0,0,0,0,0,0
1579,13,83,0,0,0,0,0,0,0,1,0
1578,16,99,1,1,0,0,0,1,0,0,0
8761,11,54,0,0,0,0,0,0,0,0,0
688,11,60,0,0,0,0,0,1,1,1,0
8763,13,67,0,0,0,0,0,1,0,0,0
8762,14,76,0,0,0,0,0,0,1,0,0
685,8,54,1,0,0,0,0,0,0,0,0
684,19,106,0,0,0,0,0,2,0,0,0
687,9,53,0,0,0,0,0,0,0,1,0
1570,19,106,1,0,0,0,0,0,0,1,0
681,14,78,0,1,0,0,0,0,1,0,0
1576,13,78,0,0,0,0,0,0,0,0,0
683,11,68,0,0,0,0,0,0,0,1,0
1574,16,87,0,0,0,0,0,0,0,0,0
8053,10,53,0,0,0,0,0,1,0,0,0
8500,8,42,0,0,0,0,0,0,0,0,0
8503,15,88,0,1,0,0,0,0,0,1,0
8502,9,54,0,0,0,0,0,0,0,0,0
8505,17,97,0,0,0,0,1,1,0,0,0
8056,9,54,0,0,0,0,0,1,0,0,0
8507,11,68,0,0,0,0,0,3,0,0,0
5629,17,87,0,0,0,0,0,1,0,0,0
5628,9,63,0,0,0,0,0,0,0,0,1
5627,12,68,0,0,0,0,0,0,0,0,0
5626,19,102,0,0,0,0,0,0,1,0,0
5625,16,87,0,0,0,0,0,1,0,1,0
5624,22,118,6,1,0,0,2,3,0,0,0
5623,15,85,0,0,0,0,0,1,0,0,0
5622,15,83,0,0,0,0,0,1,0,0,0
5621,11,57,0,0,0,0,0,1,1,0,0
5620,9,50,0,0,0,0,0,0,0,0,0
8493,9,49,0,0,0,0,0,0,0,0,0
8492,11,58,0,0,0,0,0,0,0,0,0
8491,10,55,0,0,0,0,0,1,1,0,0
8490,4,20,0,0,0,0,0,1,0,0,0
8497,10,53,0,0,0,0,0,1,0,0,0
8496,8,41,0,0,0,0,0,0,0,0,0
8495,12,80,1,0,0,0,0,0,0,3,0
8494,9,64,0,0,0,0,0,0,0,0,0
8499,10,51,0,0,0,0,0,0,0,0,0
8498,13,74,0,0,0,0,0,0,0,0,0
1242,14,82,0,0,0,0,0,2,1,0,0
5995,11,58,0,0,0,0,0,1,0,0,0
5994,16,90,1,0,0,0,0,1,0,0,0
5997,13,73,0,0,0,0,0,1,0,0,0
5996,11,62,0,0,0,0,0,1,1,0,0
5991,6,34,0,0,0,0,0,0,0,0,0
5990,13,67,0,0,0,0,0,1,0,0,0
5993,6,37,0,0,0,0,0,2,1,0,0
5992,14,78,0,0,0,0,0,0,0,1,0
5999,12,64,0,0,0,0,0,0,1,0,0
5998,14,75,0,0,0,0,0,1,0,0,0
4678,12,64,0,0,0,0,0,1,0,0,0
1244,12,70,0,0,0,0,0,0,1,1,0
6780,14,80,0,0,0,0,0,1,0,0,0
6783,16,90,0,0,0,0,0,0,0,0,0
6782,13,71,1,0,0,0,0,1,1,0,0
6785,9,55,0,0,0,0,0,1,0,0,0
6784,8,51,0,0,0,0,0,1,0,0,0
6787,9,56,0,0,0,0,0,2,0,0,0
6786,12,73,0,0,0,0,0,1,0,0,0
6789,12,69,0,0,0,0,0,0,0,0,0
6788,16,107,1,1,0,0,0,1,0,0,0
4676,22,116,2,0,0,0,0,1,0,0,0
244,10,57,0,0,0,0,0,0,1,0,0
247,15,80,0,0,0,0,0,1,0,0,0
246,6,34,0,0,0,0,0,0,0,0,0
241,12,71,0,0,0,0,0,2,0,0,0
240,19,109,2,0,0,0,0,1,0,0,0
243,19,96,0,0,0,0,0,1,0,0,0
242,12,70,0,0,0,0,0,3,0,0,0
249,12,70,0,0,0,0,0,0,0,1,0
248,9,57,0,0,0,0,0,0,0,0,0
7490,19,97,4,0,0,0,1,2,0,0,0
9249,15,81,0,0,0,0,0,1,0,0,0
9248,12,64,0,0,0,0,0,0,0,0,0
7491,5,32,0,0,0,0,0,2,0,0,0
9539,13,81,1,0,0,0,0,0,0,0,0
9538,13,71,0,0,0,0,0,1,0,0,0
9241,7,43,1,0,0,0,0,0,0,0,0
9536,14,80,0,0,0,0,0,5,0,1,0
9243,13,80,0,0,0,0,0,0,0,2,0
9534,14,83,0,0,0,0,0,2,1,0,0
9245,13,81,1,0,0,0,0,3,0,0,1
9532,15,90,1,0,0,0,0,0,0,0,0
9531,13,68,0,0,0,0,0,2,0,0,0
9246,11,57,0,0,0,0,0,0,1,0,0
2155,14,79,0,0,0,0,0,1,1,0,0
3698,9,46,0,0,0,0,0,1,0,0,0
3699,12,68,0,0,0,0,0,1,2,0,0
1366,7,43,0,0,0,0,0,0,0,0,0
3690,14,84,0,0,0,0,0,0,0,0,0
3691,15,94,0,0,0,0,0,1,0,0,0
3692,12,70,0,0,0,0,0,0,0,0,0
3693,15,100,1,0,0,0,0,0,0,0,0
3695,14,76,0,0,0,0,0,0,0,0,0
3696,17,114,0,0,0,0,0,1,0,0,1
3697,13,75,0,0,0,0,0,1,0,0,0
1803,18,104,0,0,0,0,0,1,0,0,0
3526,15,91,0,0,0,0,0,1,0,0,0
3527,11,66,0,0,0,0,0,0,0,0,0
3524,9,51,0,0,0,0,0,0,0,0,0
3525,9,49,0,0,0,0,0,0,0,0,0
3522,19,110,1,1,0,0,0,2,0,0,0
3523,11,61,0,0,0,0,0,0,0,0,0
3521,6,35,0,0,0,0,0,0,1,0,0
1501,10,61,0,0,0,0,0,0,0,0,0
3528,14,93,0,1,0,0,0,0,0,0,0
3529,18,105,1,0,0,0,0,2,0,0,0
1364,12,71,0,0,0,0,0,0,0,0,0
4670,8,51,0,0,0,0,0,0,0,0,0
2150,13,89,1,0,0,0,0,0,0,0,0
